Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
237,2012,Chris Gamble (FA),8,7,0,2,0,0,0,0,4,20.4,5.1,0.0%
100,2011,Chris Gamble (FA),37,8,0,12,3,0,0,0,15,99.9,6.7,0.0%
151,2010,Chris Gamble (FA),32,3,0,8,0,0,0,0,11,67.4,6.1,0.0%
71,2009,Chris Gamble (FA),50,8,0,12,4,0,0,0,16,124.2,7.8,0.0%
33,2008,Chris Gamble (FA),63,6,0,13,2,1,0,0,12,140.2,11.7,0.0%
108,2007,Chris Gamble (FA),27,4,0,2,0,1,1,0,8,54.7,6.8,0.0%
48,2006,Chris Gamble (FA),52,13,1,13,3,0,0,1,15,132.6,8.8,0.0%
16,2005,Chris Gamble (FA),60,10,0,12,7,1,1,1,15,164.8,11.0,0.0%
33,2004,Chris Gamble (FA),60,6,0,14,6,1,0,0,16,157.2,9.8,0.0%
