Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
159,2012,Scott Shanle (FA),11,9,0.5,1,0,0,0,0,7,26.9,3.8,0.0%
78,2011,Scott Shanle (FA),42,26,1,5,1,1,0,0,16,115.7,7.2,0.0%
80,2010,Scott Shanle (FA),54,21,0,2,0,1,1,0,14,113.1,8.1,0.0%
73,2009,Scott Shanle (FA),57,12,0,3,2,0,2,0,14,124.8,8.9,0.0%
37,2008,Scott Shanle (FA),60,27,2,5,0,1,0,0,16,147.7,9.2,0.0%
44,2007,Scott Shanle (FA),41,26,0,1,0,2,1,0,14,100.1,7.2,0.0%
55,2006,Scott Shanle (FA),73,25,4,1,0,1,0,0,16,150.1,9.4,0.0%
122,2005,Scott Shanle (FA),30,11,1.5,2,0,0,0,0,15,62.6,4.2,0.0%
171,2004,Scott Shanle (FA),17,6,0,1,0,0,0,0,14,34.2,2.4,0.0%
269,2003,Scott Shanle (FA),0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
