Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
91,2021,Willie Gay Jr. (KC),26,22,0.5,4,2,0,0,0,12,76.3,6.4,5.9%
99,2020,Willie Gay Jr. (KC),27,10,1,3,0,1,0,0,16,68.4,4.3,5.9%
