Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
79,2012,Bart Scott (FA),36,24,2.5,1,1,0,1,0,15,115.5,7.7,0.0%
54,2011,Bart Scott (FA),53,12,4.5,1,0,1,1,0,15,138.8,9.3,0.0%
54,2010,Bart Scott (FA),59,22,1,2,0,1,1,0,16,137.9,8.6,0.0%
50,2009,Bart Scott (FA),67,25,1,1,0,0,0,0,16,155.2,9.7,0.0%
69,2008,Bart Scott (FA),51,18,0.5,3,0,1,0,0,13,115.6,8.9,0.0%
77,2007,Bart Scott (FA),30,19,1,3,0,0,0,0,8,67.9,8.5,0.0%
14,2006,Bart Scott (FA),78,25,9.5,9,2,0,0,0,16,197.6,12.4,0.0%
58,2005,Bart Scott (FA),53,30,4,1,0,0,2,0,15,132.9,8.9,0.0%
202,2004,Bart Scott (FA),5,7,0,0,0,0,0,0,8,15.4,1.9,0.0%
175,2003,Bart Scott (FA),7,0,0,1,0,0,1,0,13,16.0,1.2,0.0%
181,2002,Bart Scott (FA),2,2,0,1,1,0,0,0,11,11.1,1.0,0.0%
