Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
460,2021,Raekwon McMillan (NE),0,0,0,0,0,0,0,0,0,0,0,1.5%
136,2020,Raekwon McMillan (NE),14,9,0,1,0,1,0,0,16,36.0,2.3,1.5%
92,2019,Raekwon McMillan (NE),35,37,0,1,0,0,0,0,13,89.4,6.9,1.5%
42,2018,Raekwon McMillan (NE),69,36,0,1,0,2,1,0,16,156.9,9.8,1.5%
