Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
56,2017,Lawrence Timmons (FA),58,26,0,3,0,0,0,0,14,123.8,8.8,0.1%
24,2016,Lawrence Timmons (FA),78,36,2.5,5,2,1,0,0,16,188.4,11.8,0.1%
14,2015,Lawrence Timmons (FA),77,42,5,6,1,1,0,0,16,200.5,12.5,0.1%
12,2014,Lawrence Timmons (FA),87,45,2,1,0,0,0,0,16,191.6,12.0,0.1%
21,2013,Lawrence Timmons (FA),86,40,3,5,2,1,1,0,16,214.4,13.4,0.1%
12,2012,Lawrence Timmons (FA),75,31,6,5,3,2,1,1,16,225.6,14.1,0.1%
49,2011,Lawrence Timmons (FA),63,25,2,5,1,0,0,0,16,146.6,9.2,0.1%
5,2010,Lawrence Timmons (FA),95,37,3,9,2,2,2,0,16,247.1,15.4,0.1%
42,2009,Lawrence Timmons (FA),55,21,7,4,0,4,0,0,14,166.0,11.9,0.1%
59,2008,Lawrence Timmons (FA),35,22,5,3,1,1,1,0,16,124.4,7.8,0.1%
168,2007,Lawrence Timmons (FA),1,1,0,0,0,0,2,0,16,10.3,0.6,0.1%
