Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
286,2016,A.J. Hawk (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
153,2015,A.J. Hawk (FA),16,8,1,0,0,0,0,0,16,39.3,2.5,0.0%
70,2014,A.J. Hawk (FA),54,35,0.5,2,0,0,0,0,16,115.1,7.2,0.0%
19,2013,A.J. Hawk (FA),74,44,5,5,1,1,1,0,16,217.3,13.6,0.0%
31,2012,A.J. Hawk (FA),81,39,3,0,0,0,0,0,16,185.6,11.6,0.0%
67,2011,A.J. Hawk (FA),53,31,1.5,3,0,0,0,0,14,123.6,8.8,0.0%
35,2010,A.J. Hawk (FA),71,39,0.5,10,3,0,1,0,16,182.1,11.4,0.0%
53,2009,A.J. Hawk (FA),63,22,1,2,2,0,0,0,16,150.9,9.4,0.0%
42,2008,A.J. Hawk (FA),67,19,3,1,0,0,0,0,16,138.6,8.7,0.0%
21,2007,A.J. Hawk (FA),77,27,1,4,1,1,1,0,16,161.7,10.1,0.0%
13,2006,A.J. Hawk (FA),84,35,3.5,7,2,1,2,0,16,199.2,12.5,0.0%
