Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
103,2015,DeMeco Ryans (FA),32,17,0,5,1,1,1,0,14,81.5,5.8,0.0%
92,2014,DeMeco Ryans (FA),36,9,0,4,1,0,1,0,8,88.5,11.1,0.0%
13,2013,DeMeco Ryans (FA),102,25,4,7,2,0,0,0,16,231.0,14.4,0.0%
23,2012,DeMeco Ryans (FA),86,27,1,4,1,0,0,0,16,202.2,12.6,0.0%
88,2011,DeMeco Ryans (FA),44,20,0,4,0,1,0,0,16,106.2,6.6,0.0%
111,2010,DeMeco Ryans (FA),32,22,1,2,0,0,0,0,6,76.7,12.8,0.0%
12,2009,DeMeco Ryans (FA),93,30,1,2,0,1,1,0,16,212.3,13.3,0.0%
21,2008,DeMeco Ryans (FA),86,26,1,4,0,2,3,0,16,191.3,12.0,0.0%
2,2007,DeMeco Ryans (FA),98,29,2,7,1,1,3,1,16,217.2,13.6,0.0%
2,2006,DeMeco Ryans (FA),126,30,3.5,7,1,1,1,0,16,249.4,15.6,0.0%
