Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
100,2021,Blake Lynch (FA),19,11,2,2,1,1,1,0,11,62.6,5.7,0.1%
172,2020,Blake Lynch (FA),7,4,0,1,0,0,0,0,4,15.1,3.8,0.1%
