Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
104,2021,Alexander Johnson (FA),20,12,2,3,0,0,1,0,6,60.6,10.1,0.6%
25,2020,Alexander Johnson (FA),72,52,1,2,0,2,0,0,16,172.5,10.8,0.6%
42,2019,Alexander Johnson (FA),51,42,1.5,3,1,2,1,0,15,148.4,9.9,0.6%
248,2018,Alexander Johnson (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%
