Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
67,2019,Terrell Suggs (FA),24,16,6.5,0,0,4,1,0,15,116.8,7.8,0.0%
51,2018,Terrell Suggs (FA),25,9,7,6,0,1,1,1,16,128.1,8.0,0.0%
32,2017,Terrell Suggs (FA),37,12,11,4,0,4,0,0,16,158.3,9.9,0.0%
64,2016,Terrell Suggs (FA),28,7,8,4,0,3,0,0,15,124.9,8.3,0.0%
300,2015,Terrell Suggs (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
30,2014,Terrell Suggs (FA),36,25,12,1,0,0,1,0,16,166.6,10.4,0.0%
42,2013,Terrell Suggs (FA),47,33,10,0,0,0,1,0,16,172.1,10.8,0.0%
133,2012,Terrell Suggs (FA),17,5,2,4,0,0,0,0,8,50.9,6.4,0.0%
7,2011,Terrell Suggs (FA),50,20,14,6,2,7,0,0,16,243.3,15.2,0.0%
25,2010,Terrell Suggs (FA),53,15,11,2,0,2,0,0,16,191.0,11.9,0.0%
67,2009,Terrell Suggs (FA),44,15,4.5,5,0,1,1,0,13,133.5,10.3,0.0%
11,2008,Terrell Suggs (FA),54,15,8,9,2,2,0,2,16,215.5,13.5,0.0%
28,2007,Terrell Suggs (FA),51,27,5,6,0,1,0,0,16,135.2,8.5,0.0%
52,2006,Terrell Suggs (FA),47,18,9.5,7,0,3,2,0,16,152.8,9.6,0.0%
37,2005,Terrell Suggs (FA),46,23,8,5,2,4,1,0,16,158.5,9.9,0.0%
30,2004,Terrell Suggs (FA),46,14,10.5,1,0,1,2,0,16,177.9,11.1,0.0%
62,2003,Terrell Suggs (FA),19,8,12,3,1,6,4,0,14,154.7,11.1,0.0%
