Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
246,2021,Derrek Tuszka (TEN),7,9,2,0,0,1,0,0,11,0.0,0.0,0.1%
233,2020,Derrek Tuszka (TEN),1,1,0,0,0,0,0,0,9,0.0,0.0,0.1%
