Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
28,2021,Azeez Al-Shaair (SF),58,44,2,5,1,1,2,0,13,175.4,13.5,1.9%
115,2020,Azeez Al-Shaair (SF),21,13,0,2,1,1,0,0,16,56.0,3.5,1.9%
172,2019,Azeez Al-Shaair (SF),7,5,0,0,0,0,0,0,15,14.5,1.0,1.9%
