Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
123,2019,Kiko Alonso (FA),25,6,0,1,0,0,0,0,13,51.2,3.9,0.0%
15,2018,Kiko Alonso (FA),79,46,0,6,3,3,1,0,15,200.7,13.4,0.0%
22,2017,Kiko Alonso (FA),79,36,1,1,0,2,0,0,16,174.5,10.9,0.0%
20,2016,Kiko Alonso (FA),69,46,0,4,2,1,4,1,15,192.9,12.9,0.0%
122,2015,Kiko Alonso (FA),30,13,0,1,1,0,0,0,11,66.5,6.0,0.0%
6,2013,Kiko Alonso (FA),87,72,2,4,4,1,2,0,16,258.5,16.2,0.0%
