Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
108,2019,Wesley Woodyard (FA),24,17,1,1,0,1,0,0,15,66.0,4.4,0.0%
29,2018,Wesley Woodyard (FA),69,44,4.5,2,0,0,1,0,14,174.4,12.5,0.0%
7,2017,Wesley Woodyard (FA),81,40,5,5,0,0,2,1,16,221.0,13.8,0.0%
74,2016,Wesley Woodyard (FA),39,14,2,5,1,0,0,0,16,104.9,6.6,0.0%
40,2015,Wesley Woodyard (FA),51,33,5,0,0,1,1,1,16,148.0,9.3,0.0%
42,2014,Wesley Woodyard (FA),53,41,2.5,3,2,0,0,0,16,150.2,9.4,0.0%
69,2013,Wesley Woodyard (FA),47,36,1.5,4,1,1,0,0,14,126.2,9.0,0.0%
18,2012,Wesley Woodyard (FA),70,44,5.5,6,3,1,1,0,15,214.9,14.3,0.0%
73,2011,Wesley Woodyard (FA),60,27,0,2,0,1,0,0,15,120.2,8.0,0.0%
153,2010,Wesley Woodyard (FA),20,3,1,0,0,0,0,0,11,41.3,3.8,0.0%
134,2009,Wesley Woodyard (FA),25,10,0,2,1,1,0,0,16,62.2,3.9,0.0%
105,2008,Wesley Woodyard (FA),38,6,0,1,0,0,0,0,16,75.7,4.7,0.0%
