Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
432,2021,Justin Houston (BAL),19,15,4.5,1,0,1,1,0,15,0.0,0.0,0.9%
317,2020,Justin Houston (BAL),19,6,8,0,0,1,2,0,16,0.0,0.0,0.9%
299,2019,Justin Houston (BAL),33,11,11,0,0,2,3,0,16,0.0,0.0,0.9%
146,2018,Justin Houston (BAL),28,9,9,1,1,5,3,0,12,31.0,2.6,0.9%
174,2017,Justin Houston (BAL),46,13,9.5,5,0,0,1,1,15,21.8,1.5,0.9%
214,2016,Justin Houston (BAL),20,1,4,1,0,1,0,0,5,8.3,1.7,0.9%
196,2015,Justin Houston (BAL),25,5,7.5,6,2,1,0,1,11,14.0,1.3,0.9%
294,2014,Justin Houston (BAL),60,9,22,5,0,4,0,0,16,0.0,0.0,0.9%
269,2013,Justin Houston (BAL),41,3,11,4,0,1,2,0,11,0.0,0.0,0.9%
280,2012,Justin Houston (BAL),53,13,10,6,1,1,1,0,16,0.0,0.0,0.9%
274,2011,Justin Houston (BAL),43,8,5.5,4,0,1,1,0,16,0.0,0.0,0.9%
