Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
38,2021,Logan Wilson (CIN),55,43,1,4,4,1,0,0,13,161.5,12.4,46.1%
106,2020,Logan Wilson (CIN),19,8,1,3,2,0,0,0,12,63.2,5.3,46.1%
