Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
166,2016,Erin Henderson (FA),12,7,0,0,0,0,0,0,5,25.9,5.2,0.0%
148,2015,Erin Henderson (FA),23,8,0,1,0,0,0,0,16,44.7,2.8,0.0%
26,2013,Erin Henderson (FA),69,43,4,3,2,1,0,0,14,200.5,14.3,0.0%
70,2012,Erin Henderson (FA),50,30,3,3,0,1,0,0,14,135.9,9.7,0.0%
72,2011,Erin Henderson (FA),44,26,1.5,2,0,2,0,0,15,120.4,8.0,0.0%
219,2010,Erin Henderson (FA),1,0,0,0,0,0,1,0,9,5.5,0.6,0.0%
278,2009,Erin Henderson (FA),0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
200,2008,Erin Henderson (FA),3,0,0,0,0,0,0,0,10,4.5,0.5,0.0%
