Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
59,2016,D'Qwell Jackson (FA),52,26,1,3,0,0,2,0,12,126.6,10.6,0.0%
2,2015,D'Qwell Jackson (FA),89,61,3,10,1,1,0,1,16,246.7,15.4,0.0%
4,2014,D'Qwell Jackson (FA),81,57,4,1,0,1,4,1,16,230.6,14.4,0.0%
28,2013,D'Qwell Jackson (FA),75,66,1.5,7,1,1,1,0,16,194.3,12.1,0.0%
21,2012,D'Qwell Jackson (FA),64,55,3.5,8,2,2,2,1,16,205.6,12.9,0.0%
1,2011,D'Qwell Jackson (FA),116,42,3.5,3,1,1,3,0,16,275.4,17.2,0.0%
106,2009,D'Qwell Jackson (FA),45,13,0,2,0,1,0,0,6,89.4,14.9,0.0%
5,2008,D'Qwell Jackson (FA),95,59,2,6,3,0,0,0,16,226.7,14.2,0.0%
26,2007,D'Qwell Jackson (FA),75,26,1,3,1,0,1,0,14,149.6,10.7,0.0%
83,2006,D'Qwell Jackson (FA),55,32,0,0,0,0,0,0,13,106.8,8.2,0.0%
