Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
48,2021,Anthony Walker Jr. (CLE),69,44,1,2,0,0,0,0,13,148.7,11.4,2.9%
45,2020,Anthony Walker Jr. (CLE),64,27,0,5,1,0,1,0,16,138.1,8.6,2.9%
21,2019,Anthony Walker Jr. (CLE),83,40,2.5,2,1,1,0,0,16,192.0,12.0,2.9%
37,2018,Anthony Walker Jr. (CLE),66,32,1,4,1,0,1,0,15,167.3,11.2,2.9%
172,2017,Anthony Walker Jr. (CLE),8,11,0,0,0,0,0,0,10,22.8,2.3,2.9%
