Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
244,2006,James Darling (FA),0,1,0,0,0,0,0,0,1,0.8,0.8,0.0%
55,2005,James Darling (FA),70,17,1,4,2,0,0,0,14,138.0,9.9,0.0%
34,2004,James Darling (FA),73,15,1,6,1,2,0,0,14,169.6,12.1,0.0%
135,2003,James Darling (FA),21,0,2,0,0,0,0,0,12,47.0,3.9,0.0%
120,2002,James Darling (FA),28,9,1,3,2,0,1,0,15,76.5,5.1,0.0%
