Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
272,2012,Markus White (FA),0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
268,2011,Markus White (FA),0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
