Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
171,2012,Scott Fujita (FA),10,4,1,0,0,0,0,0,3,22.0,7.3,0.0%
103,2011,Scott Fujita (FA),37,13,0,3,1,0,0,0,10,77.5,7.8,0.0%
89,2010,Scott Fujita (FA),36,15,3.5,1,1,2,0,0,9,101.4,11.3,0.0%
98,2009,Scott Fujita (FA),43,15,1,2,0,2,0,0,11,95.9,8.7,0.0%
68,2008,Scott Fujita (FA),54,15,0,2,1,1,0,0,12,117.1,9.8,0.0%
65,2007,Scott Fujita (FA),38,9,1,2,0,1,1,0,7,78.9,11.3,0.0%
44,2006,Scott Fujita (FA),64,32,3.5,7,2,1,0,0,16,158.8,9.9,0.0%
95,2005,Scott Fujita (FA),42,9,2,1,0,2,0,0,14,87.5,6.3,0.0%
37,2004,Scott Fujita (FA),67,23,4.5,4,0,0,0,0,16,164.5,10.3,0.0%
24,2003,Scott Fujita (FA),98,16,4,2,1,1,0,0,16,204.8,12.8,0.0%
102,2002,Scott Fujita (FA),50,5,1,1,0,0,1,0,15,93.5,6.2,0.0%
