Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
86,2021,Malcolm Smith (FA),32,18,0,5,2,0,0,0,15,86.9,5.8,0.1%
58,2020,Malcolm Smith (FA),49,23,1,2,1,1,0,0,15,114.6,7.6,0.1%
177,2019,Malcolm Smith (FA),4,1,0,0,0,1,0,0,5,13.3,2.7,0.1%
121,2018,Malcolm Smith (FA),22,13,0,1,0,0,0,0,12,51.8,4.3,0.1%
35,2016,Malcolm Smith (FA),86,17,0,3,1,2,1,0,15,171.1,11.4,0.1%
6,2015,Malcolm Smith (FA),99,23,4,6,1,2,0,0,16,234.2,14.6,0.1%
126,2014,Malcolm Smith (FA),25,9,0,1,0,2,0,0,14,58.9,4.2,0.1%
88,2013,Malcolm Smith (FA),30,20,1,4,2,1,0,1,15,102.8,6.9,0.1%
149,2012,Malcolm Smith (FA),9,8,0,2,0,0,1,1,16,37.6,2.4,0.1%
189,2011,Malcolm Smith (FA),5,0,1,0,0,0,0,0,12,14.0,1.2,0.1%
