Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
123,2014,D.J. Williams (FA),30,16,0,0,0,0,0,0,12,59.7,5.0,0.0%
127,2013,D.J. Williams (FA),19,8,2,0,0,1,0,0,6,56.7,9.5,0.0%
167,2012,D.J. Williams (FA),10,4,0,1,0,0,0,0,16,24.6,1.5,0.0%
35,2011,D.J. Williams (FA),70,20,5,2,0,3,1,0,13,179.2,13.8,0.0%
13,2010,D.J. Williams (FA),94,25,5.5,9,0,1,1,0,16,226.0,14.1,0.0%
4,2009,D.J. Williams (FA),100,22,3.5,7,0,3,2,0,16,243.9,15.2,0.0%
30,2008,D.J. Williams (FA),68,25,2.5,2,0,0,1,0,11,160.4,14.6,0.0%
3,2007,D.J. Williams (FA),106,35,1,4,1,2,2,0,16,216.6,13.5,0.0%
78,2006,D.J. Williams (FA),59,17,1,2,0,1,0,0,16,112.6,7.0,0.0%
106,2005,D.J. Williams (FA),39,16,0,3,0,1,0,0,16,79.4,5.0,0.0%
24,2004,D.J. Williams (FA),75,31,2,7,1,1,0,0,16,188.5,11.8,0.0%
