Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
23,2021,Quincy Williams (NYJ),70,37,2,5,0,3,0,0,16,183.2,11.5,5.4%
174,2020,Quincy Williams (NYJ),5,4,0,1,0,0,0,0,7,14.5,2.1,5.4%
115,2019,Quincy Williams (NYJ),30,18,0,0,0,0,0,0,11,63.5,5.8,5.4%
