Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
87,2013,Russell Allen (FA),45,18,1,0,0,0,2,0,14,103.2,7.4,0.0%
19,2012,Russell Allen (FA),105,24,0.5,6,0,0,1,0,16,213.3,13.3,0.0%
110,2011,Russell Allen (FA),25,13,0.5,2,1,2,0,0,16,70.5,4.4,0.0%
134,2010,Russell Allen (FA),27,8,0,0,0,0,0,0,16,56.6,3.5,0.0%
143,2009,Russell Allen (FA),27,9,0,0,0,0,0,0,16,55.0,3.4,0.0%
