Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
183,2013,Michael Boley (FA),7,1,0,0,0,0,0,0,10,11.3,1.1,0.0%
44,2012,Michael Boley (FA),64,27,0.5,4,3,0,2,1,16,163.7,10.2,0.0%
38,2011,Michael Boley (FA),72,19,1,3,0,1,3,1,14,163.0,11.6,0.0%
69,2010,Michael Boley (FA),60,21,1,1,0,0,0,0,16,119.1,7.4,0.0%
54,2009,Michael Boley (FA),65,19,1,8,0,0,0,0,11,150.5,13.7,0.0%
53,2008,Michael Boley (FA),62,10,0,9,1,0,1,0,16,128.3,8.0,0.0%
13,2007,Michael Boley (FA),86,17,3,7,2,3,0,0,16,186.5,11.7,0.0%
36,2006,Michael Boley (FA),66,19,3,7,2,1,3,0,16,162.1,10.1,0.0%
105,2005,Michael Boley (FA),36,19,0,5,0,1,0,0,16,80.0,5.0,0.0%
