Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
222,2005,Barry Gardner (FA),2,1,0,0,0,0,0,0,11,3.8,0.3,0.0%
153,2004,Barry Gardner (FA),17,10,0,2,1,0,1,0,13,45.1,3.5,0.0%
159,2003,Barry Gardner (FA),13,6,0,0,0,0,0,0,13,29.1,2.2,0.0%
139,2002,Barry Gardner (FA),19,9,1,1,0,0,1,0,14,47.4,3.4,0.0%
