Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
244,2021,Tyrie Cleveland (DEN),0,1,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.1%
177,2020,Tyrie Cleveland (DEN),6,9,63,10.5,17,0,0,0,0,0,0,10,6.3,0.6,0.1%
