Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
50,2004,David Terrell (FA),42,90,699,16.6,63,0,1,3,10,0,1,16,74.9,4.7,0.0%
89,2003,David Terrell (FA),43,84,361,8.4,35,0,1,1,4,0,0,16,42.5,2.7,0.0%
101,2002,David Terrell (FA),9,10,127,14.1,52,0,3,0,0,0,0,5,30.7,6.1,0.0%
