Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
181,2019,Cody Core (FA),3,5,28,9.3,11,0,0,0,0,0,0,16,2.8,0.2,0.0%
131,2018,Cody Core (FA),13,28,160,12.3,30,3,1,0,0,0,0,14,24.0,1.7,0.0%
223,2017,Cody Core (FA),0,4,0,0,0,0,0,0,0,0,0,13,0.0,0.0,0.0%
130,2016,Cody Core (FA),17,27,200,11.8,50,3,0,0,0,0,0,8,20.0,2.5,0.0%
