Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
137,2003,Shawn Jefferson (FA),6,11,46,7.7,13,0,0,1,3,0,0,7,4.9,0.7,0.0%
84,2002,Shawn Jefferson (FA),27,49,394,14.6,63,0,1,0,0,0,0,13,45.4,3.5,0.0%
