Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
89,2009,Dennis Northcutt (FA),35,63,357,10.2,47,0,1,0,0,0,1,16,39.7,2.5,0.0%
53,2008,Dennis Northcutt (FA),39,8,490,12.6,41,0,2,1,9,0,0,11,61.9,5.6,0.0%
60,2007,Dennis Northcutt (FA),23,0,323,14.0,40,0,2,4,15,0,0,8,45.8,5.7,0.0%
100,2006,Dennis Northcutt (FA),22,0,228,10.4,43,0,0,3,32,0,0,13,26.0,2.0,0.0%
67,2005,Dennis Northcutt (FA),42,0,441,10.5,58,0,2,2,33,0,0,16,59.4,3.7,0.0%
45,2004,Dennis Northcutt (FA),55,94,806,14.7,58,0,2,8,19,0,1,16,92.5,5.8,0.0%
41,2003,Dennis Northcutt (FA),62,92,729,11.8,44,0,2,12,83,0,1,15,91.2,6.1,0.0%
41,2002,Dennis Northcutt (FA),38,49,601,15.8,43,0,5,8,104,1,2,13,104.5,8.0,0.0%
