Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
205,2015,Saalim Hakim (FA),0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
191,2014,Saalim Hakim (FA),0,0,0,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
210,2013,Saalim Hakim (FA),0,1,0,0,0,0,0,2,-3,0,0,3,-0.3,-0.1,0.0%
