Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
114,2003,J.J. Stokes (FA),15,19,154,10.3,31,0,0,0,0,0,0,7,15.4,2.2,0.0%
89,2002,J.J. Stokes (FA),32,55,332,10.4,51,0,1,0,0,0,0,12,39.2,3.3,0.0%
