Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
154,2016,Jonathan Babineaux (FA),14,8,0,1,0,0,0,0,16,36.3,2.3,0.0%
74,2015,Jonathan Babineaux (FA),22,8,1.5,2,1,1,0,0,16,79.7,5.0,0.0%
118,2014,Jonathan Babineaux (FA),14,17,2,1,0,0,0,0,15,56.0,3.7,0.0%
68,2013,Jonathan Babineaux (FA),28,14,1,0,0,1,2,0,16,86.2,5.4,0.0%
36,2012,Jonathan Babineaux (FA),25,6,3.5,4,1,1,1,1,16,108.7,6.8,0.0%
150,2011,Jonathan Babineaux (FA),12,9,1,2,0,0,0,0,13,39.4,3.0,0.0%
49,2010,Jonathan Babineaux (FA),19,8,4,2,1,2,1,1,15,91.7,6.1,0.0%
11,2009,Jonathan Babineaux (FA),37,10,6,2,0,2,2,0,16,138.8,8.7,0.0%
17,2008,Jonathan Babineaux (FA),31,7,3.5,2,0,0,1,0,16,108.1,6.8,0.0%
16,2007,Jonathan Babineaux (FA),41,4,3,4,0,2,1,0,14,97.2,6.9,0.0%
99,2006,Jonathan Babineaux (FA),24,5,1,3,1,1,1,0,16,61.3,3.8,0.0%
128,2005,Jonathan Babineaux (FA),24,7,0.5,1,0,0,1,0,15,49.0,3.3,0.0%
