Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
173,2014,Mike Patterson (FA),15,12,0,0,0,0,0,0,16,36.8,2.3,0.0%
149,2013,Mike Patterson (FA),18,5,0,0,0,0,0,0,16,35.9,2.2,0.0%
208,2012,Mike Patterson (FA),3,3,1,0,0,0,0,0,5,13.4,2.7,0.0%
70,2011,Mike Patterson (FA),26,9,2.5,0,0,1,2,0,15,83.0,5.5,0.0%
85,2010,Mike Patterson (FA),30,7,2,0,0,0,1,0,15,72.4,4.8,0.0%
55,2009,Mike Patterson (FA),42,13,1.5,0,0,0,0,0,16,89.1,5.6,0.0%
61,2008,Mike Patterson (FA),28,14,0.5,1,1,1,1,0,16,74.3,4.6,0.0%
8,2007,Mike Patterson (FA),49,17,4,0,0,1,1,0,16,110.6,6.9,0.0%
30,2006,Mike Patterson (FA),38,14,1.5,3,0,0,3,1,16,96.2,6.0,0.0%
56,2005,Mike Patterson (FA),38,7,3.5,0,0,1,0,0,16,82.9,5.2,0.0%
