Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
490,2021,Khalil Mack (LAC),15,4,6,0,0,0,1,0,7,0.0,0.0,21.0%
349,2020,Khalil Mack (LAC),29,21,9,3,1,3,2,0,16,0.0,0.0,21.0%
309,2019,Khalil Mack (LAC),40,7,8.5,4,0,5,1,0,16,0.0,0.0,21.0%
292,2018,Khalil Mack (LAC),37,10,12.5,4,1,6,2,1,14,0.0,0.0,21.0%
301,2017,Khalil Mack (LAC),61,17,10.5,3,0,1,1,0,16,0.0,0.0,21.0%
233,2016,Khalil Mack (LAC),54,19,11,3,1,5,3,1,16,13.3,0.8,21.0%
303,2015,Khalil Mack (LAC),57,20,15,2,0,2,0,0,16,0.0,0.0,21.0%
320,2014,Khalil Mack (LAC),59,17,4,3,0,1,0,0,16,0.0,0.0,21.0%
