Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
228,2018,Ziggy Hood (FA),4,5,0,1,0,0,0,0,13,11.5,0.9,0.0%
182,2017,Ziggy Hood (FA),13,12,0.5,0,0,0,0,0,15,30.7,2.0,0.0%
101,2016,Ziggy Hood (FA),17,16,1,3,0,1,0,0,16,60.4,3.8,0.0%
354,2015,Ziggy Hood (FA),0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
142,2014,Ziggy Hood (FA),17,7,1,0,0,0,1,0,16,44.1,2.8,0.0%
83,2013,Ziggy Hood (FA),26,13,3,0,0,0,1,0,16,75.1,4.7,0.0%
66,2012,Ziggy Hood (FA),25,17,3,3,0,0,2,0,16,85.1,5.3,0.0%
123,2011,Ziggy Hood (FA),19,12,1.5,1,0,0,0,0,16,47.8,3.0,0.0%
120,2010,Ziggy Hood (FA),15,5,3,1,0,0,0,0,16,52.5,3.3,0.0%
194,2009,Ziggy Hood (FA),5,3,1,2,0,0,1,0,16,23.4,1.5,0.0%
