Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
150,2009,Victor Abiamiri (FA),12,3,2,0,0,1,1,1,10,42.4,4.2,0.0%
144,2008,Victor Abiamiri (FA),5,6,2,4,0,1,0,0,8,37.6,4.7,0.0%
228,2007,Victor Abiamiri (FA),1,0,0,0,0,0,0,0,1,1.5,1.5,0.0%
