Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
116,2015,Randy Starks (FA),14,15,1,0,0,0,1,0,15,53.2,3.5,0.0%
82,2014,Randy Starks (FA),18,10,4.5,1,0,0,1,0,15,73.4,4.9,0.0%
44,2013,Randy Starks (FA),36,13,4,1,0,1,1,0,16,107.0,6.7,0.0%
80,2012,Randy Starks (FA),18,9,4.5,4,1,0,0,0,16,75.5,4.7,0.0%
45,2011,Randy Starks (FA),29,5,4.5,4,2,0,0,0,16,106.5,6.7,0.0%
84,2010,Randy Starks (FA),26,4,3,3,0,0,1,0,16,72.7,4.5,0.0%
14,2009,Randy Starks (FA),42,14,7,0,0,0,1,0,16,130.7,8.2,0.0%
72,2008,Randy Starks (FA),22,7,3,3,1,0,0,0,16,67.5,4.2,0.0%
129,2007,Randy Starks (FA),11,5,0,1,0,0,1,0,14,25.9,1.9,0.0%
76,2006,Randy Starks (FA),25,15,3,0,0,0,2,0,16,69.0,4.3,0.0%
71,2005,Randy Starks (FA),34,14,3,1,0,0,0,0,16,75.3,4.7,0.0%
83,2004,Randy Starks (FA),17,11,4.5,3,0,1,2,0,14,81.0,5.8,0.0%
