Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
166,2002,John Hilliard (FA),12,2,0,1,0,0,0,0,5,33.6,6.7,0.0%
