Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
281,2009,Levi Jones (FA),0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
265,2008,Levi Jones (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
239,2007,Levi Jones (FA),0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
270,2006,Levi Jones (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
287,2005,Levi Jones (FA),0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
303,2004,Levi Jones (FA),0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%
301,2003,Levi Jones (FA),0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%
324,2002,Levi Jones (FA),0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
