Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
182,2011,Shaun Ellis (FA),7,7,1,0,0,0,0,0,8,24.9,3.1,0.0%
64,2010,Shaun Ellis (FA),26,10,4.5,1,0,1,0,0,13,85.4,6.6,0.0%
19,2009,Shaun Ellis (FA),35,18,6.5,1,0,1,0,0,15,117.8,7.9,0.0%
22,2008,Shaun Ellis (FA),32,17,5,0,0,1,1,1,12,105.1,8.8,0.0%
55,2007,Shaun Ellis (FA),22,13,2,0,0,0,0,0,9,56.1,6.2,0.0%
26,2006,Shaun Ellis (FA),37,21,5,3,0,1,0,0,16,100.0,6.3,0.0%
84,2005,Shaun Ellis (FA),31,7,2.5,0,0,1,0,0,11,65.9,6.0,0.0%
11,2004,Shaun Ellis (FA),39,18,11,4,0,2,1,0,15,164.4,11.0,0.0%
7,2003,Shaun Ellis (FA),48,21,12.5,0,0,1,0,0,16,169.7,10.6,0.0%
71,2002,Shaun Ellis (FA),31,10,4,4,0,1,0,0,16,92.6,5.8,0.0%
