Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
51,2021,Mario Addison (HOU),20,9,7,0,0,2,0,0,17,93.0,5.5,6.1%
62,2020,Mario Addison (HOU),21,9,5,4,0,0,0,0,15,82.0,5.5,6.1%
44,2019,Mario Addison (HOU),20,14,9.5,0,0,2,0,0,15,101.8,6.8,6.1%
39,2018,Mario Addison (HOU),20,15,9,0,0,2,0,0,16,113.0,7.1,6.1%
21,2017,Mario Addison (HOU),27,17,11,1,0,2,0,0,16,132.1,8.3,6.1%
29,2016,Mario Addison (HOU),22,4,9.5,1,0,2,1,0,14,115.1,8.2,6.1%
106,2015,Mario Addison (HOU),11,8,6,0,0,0,0,0,14,59.3,4.2,6.1%
77,2014,Mario Addison (HOU),9,13,6.5,0,0,1,2,0,16,74.1,4.6,6.1%
150,2013,Mario Addison (HOU),7,6,2.5,0,0,1,1,0,16,35.7,2.2,6.1%
206,2012,Mario Addison (HOU),4,0,1,0,0,1,0,0,12,14.0,1.2,6.1%
245,2011,Mario Addison (HOU),1,4,0,0,0,0,0,0,7,4.5,0.6,6.1%
