Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
188,2021,Taven Bryan (CLE),10,5,2,0,0,0,0,0,12,36.9,3.1,0.1%
178,2020,Taven Bryan (CLE),10,8,0.5,0,0,0,0,0,16,30.9,1.9,0.1%
105,2019,Taven Bryan (CLE),18,15,2,1,0,1,0,0,16,64.5,4.0,0.1%
162,2018,Taven Bryan (CLE),13,7,1,0,0,0,0,0,16,36.5,2.3,0.1%
