Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
205,2015,Dwan Edwards (FA),7,6,1,0,0,0,0,0,12,21.8,1.8,0.0%
55,2014,Dwan Edwards (FA),24,16,4,2,1,0,0,0,16,89.9,5.6,0.0%
120,2013,Dwan Edwards (FA),12,7,3,0,0,0,2,0,11,50.9,4.6,0.0%
37,2012,Dwan Edwards (FA),27,25,6,1,0,1,0,0,14,106.6,7.6,0.0%
76,2011,Dwan Edwards (FA),29,23,2.5,0,0,0,0,0,16,78.6,4.9,0.0%
59,2010,Dwan Edwards (FA),31,26,1,2,1,1,0,0,11,87.2,7.9,0.0%
56,2009,Dwan Edwards (FA),35,12,1,1,0,0,2,1,16,88.8,5.6,0.0%
35,2007,Dwan Edwards (FA),30,11,1,2,1,0,0,0,16,65.5,4.1,0.0%
208,2006,Dwan Edwards (FA),7,0,0,1,0,0,0,0,6,12.0,2.0,0.0%
159,2005,Dwan Edwards (FA),17,7,0,0,0,1,0,0,11,34.9,3.2,0.0%
253,2004,Dwan Edwards (FA),1,0,0,0,0,0,0,0,2,1.5,0.8,0.0%
