Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
266,2012,Demetress Bell (FA),0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
302,2010,Demetress Bell (FA),0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
304,2009,Demetress Bell (FA),0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%
