Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
342,2019,Michael Johnson (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
110,2018,Michael Johnson (FA),18,15,0.5,2,1,0,0,1,15,59.6,4.0,0.0%
36,2017,Michael Johnson (FA),35,14,5,1,0,0,0,0,15,112.3,7.5,0.0%
51,2016,Michael Johnson (FA),32,13,3.5,3,0,0,0,0,16,91.6,5.7,0.0%
36,2015,Michael Johnson (FA),29,13,5,2,0,3,1,0,16,107.6,6.7,0.0%
86,2014,Michael Johnson (FA),20,7,4,0,0,2,0,0,14,71.9,5.1,0.0%
30,2013,Michael Johnson (FA),35,21,3.5,9,1,2,0,0,15,121.5,8.1,0.0%
9,2012,Michael Johnson (FA),35,17,11.5,2,1,0,1,0,16,161.0,10.1,0.0%
35,2011,Michael Johnson (FA),27,15,6,5,1,1,1,0,16,111.5,7.0,0.0%
81,2010,Michael Johnson (FA),25,9,2.5,4,0,0,1,0,16,74.5,4.7,0.0%
152,2009,Michael Johnson (FA),7,5,3,5,0,0,0,0,16,41.4,2.6,0.0%
