Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
86,2021,Ndamukong Suh (FA),15,12,6,0,0,0,1,0,16,77.4,4.8,1.1%
27,2020,Ndamukong Suh (FA),27,17,6,2,0,1,0,0,16,107.1,6.7,1.1%
38,2019,Ndamukong Suh (FA),22,19,2.5,4,0,0,4,2,16,109.2,6.8,1.1%
38,2018,Ndamukong Suh (FA),36,23,4.5,4,0,0,2,0,16,113.5,7.1,1.1%
39,2017,Ndamukong Suh (FA),29,19,4.5,2,0,2,0,0,16,109.6,6.9,1.1%
12,2016,Ndamukong Suh (FA),40,32,5,6,0,0,1,0,16,142.8,8.9,1.1%
13,2015,Ndamukong Suh (FA),39,22,6,5,0,0,0,0,16,146.6,9.2,1.1%
9,2014,Ndamukong Suh (FA),44,9,8.5,3,0,0,0,0,16,164.0,10.3,1.1%
29,2013,Ndamukong Suh (FA),36,13,5.5,6,0,1,0,0,16,121.5,7.6,1.1%
26,2012,Ndamukong Suh (FA),24,10,8,2,0,0,0,0,16,121.3,7.6,1.1%
74,2011,Ndamukong Suh (FA),26,10,4,1,0,0,0,0,14,79.2,5.7,1.1%
2,2010,Ndamukong Suh (FA),49,17,10,3,1,1,1,1,16,182.6,11.4,1.1%
