Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
124,2012,Lawrence Jackson (FA),11,9,2.5,0,0,1,0,0,15,47.3,3.2,0.0%
94,2011,Lawrence Jackson (FA),17,9,4.5,0,0,0,1,0,11,64.4,5.9,0.0%
58,2010,Lawrence Jackson (FA),21,13,6,1,0,1,1,0,11,87.5,8.0,0.0%
70,2009,Lawrence Jackson (FA),28,4,4.5,2,0,2,0,0,16,84.2,5.3,0.0%
113,2008,Lawrence Jackson (FA),21,8,2,0,0,0,0,0,16,48.3,3.0,0.0%
