Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
212,2016,Will Sutton (FA),8,7,0,1,0,0,0,0,8,18.9,2.4,0.0%
150,2015,Will Sutton (FA),16,7,0,4,0,0,0,0,13,41.3,3.2,0.0%
176,2014,Will Sutton (FA),15,7,0,2,0,0,0,0,15,36.0,2.4,0.0%
