Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
4,2021,Myles Garrett (CLE),33,18,16,3,0,1,1,1,17,188.4,11.1,64.8%
4,2020,Myles Garrett (CLE),33,15,12,2,0,4,2,0,14,161.0,11.5,64.8%
36,2019,Myles Garrett (CLE),20,9,10,0,0,2,0,0,10,112.4,11.2,64.8%
13,2018,Myles Garrett (CLE),35,9,13.5,3,0,3,0,0,16,160.0,10.0,64.8%
47,2017,Myles Garrett (CLE),19,12,7,1,0,1,1,0,11,97.7,8.9,64.8%
