Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
175,2007,Ndukwe Kalu (FA),4,1,1,0,0,0,0,0,5,10.8,2.2,0.0%
144,2006,Ndukwe Kalu (FA),16,5,2,1,0,0,0,0,15,37.5,2.5,0.0%
106,2005,Ndukwe Kalu (FA),26,4,2,2,0,1,0,0,13,57.2,4.4,0.0%
25,2003,Ndukwe Kalu (FA),38,9,5.5,2,1,0,3,1,16,132.1,8.3,0.0%
66,2002,Ndukwe Kalu (FA),18,5,8,4,0,2,0,0,16,94.5,5.9,0.0%
