Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
180,2012,Kenyon Coleman (FA),12,3,0,0,0,1,0,0,7,24.3,3.5,0.0%
96,2011,Kenyon Coleman (FA),23,13,1,3,0,0,0,0,16,63.1,3.9,0.0%
22,2010,Kenyon Coleman (FA),50,18,2.5,0,0,0,3,0,16,118.1,7.4,0.0%
85,2009,Kenyon Coleman (FA),28,10,1.5,2,0,0,0,0,13,68.8,5.3,0.0%
51,2008,Kenyon Coleman (FA),43,11,0.5,1,0,0,0,0,16,79.0,4.9,0.0%
10,2007,Kenyon Coleman (FA),55,27,1.5,0,0,0,0,0,16,109.2,6.8,0.0%
85,2006,Kenyon Coleman (FA),26,5,4,2,0,1,0,0,16,65.9,4.1,0.0%
190,2005,Kenyon Coleman (FA),8,6,0.5,0,0,0,0,0,12,18.6,1.6,0.0%
191,2004,Kenyon Coleman (FA),9,0,1,0,0,0,0,0,10,20.0,2.0,0.0%
171,2003,Kenyon Coleman (FA),10,4,1,0,0,0,1,0,10,31.1,3.1,0.0%
243,2002,Kenyon Coleman (FA),1,0,0,0,0,0,0,0,1,1.5,1.5,0.0%
