Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
42,2019,Michael Bennett (FA),24,8,6.5,0,0,0,0,0,15,103.2,6.9,0.0%
405,2019,Michael Bennett (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
29,2018,Michael Bennett (FA),25,9,9,1,0,2,0,0,16,127.5,8.0,0.0%
239,2018,Michael Bennett (FA),4,1,0,0,0,0,0,0,2,9.3,4.7,0.0%
28,2017,Michael Bennett (FA),25,15,8.5,1,0,0,0,0,16,119.7,7.5,0.0%
275,2017,Michael Bennett (FA),1,0,0,1,0,0,0,0,1,3.0,3.0,0.0%
48,2016,Michael Bennett (FA),24,10,5,0,0,0,0,0,11,98.7,9.0,0.0%
10,2015,Michael Bennett (FA),33,19,10,0,0,2,0,0,16,154.8,9.7,0.0%
218,2015,Michael Bennett (FA),7,3,0.5,0,0,0,0,0,13,17.3,1.3,0.0%
35,2014,Michael Bennett (FA),26,12,7,0,0,1,0,0,16,115.1,7.2,0.0%
42,2013,Michael Bennett (FA),18,13,8.5,0,0,1,1,1,16,107.5,6.7,0.0%
15,2012,Michael Bennett (FA),34,7,9,3,0,3,0,0,16,154.0,9.6,0.0%
31,2011,Michael Bennett (FA),35,4,4,0,0,1,2,0,14,113.7,8.1,0.0%
166,2010,Michael Bennett (FA),13,2,1,1,0,0,0,0,13,34.1,2.6,0.0%
223,2009,Michael Bennett (FA),2,1,1,0,0,0,0,0,7,10.3,1.5,0.0%
