Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
170,2021,J.J. Watt (ARI),10,6,1,2,0,1,0,0,7,43.1,6.2,7.6%
5,2020,J.J. Watt (ARI),36,16,5,7,1,2,1,1,16,154.8,9.7,7.6%
82,2019,J.J. Watt (ARI),15,9,4,3,0,1,2,0,8,71.9,9.0,7.6%
2,2018,J.J. Watt (ARI),47,14,16,4,0,7,0,0,16,224.2,14.0,7.6%
190,2017,J.J. Watt (ARI),11,4,0,2,0,0,0,0,5,30.1,6.0,7.6%
211,2016,J.J. Watt (ARI),1,7,1.5,0,0,0,1,0,3,19.3,6.4,7.6%
1,2015,J.J. Watt (ARI),57,19,17.5,8,0,3,1,0,16,270.5,16.9,7.6%
1,2014,J.J. Watt (ARI),59,19,20.5,10,1,4,5,2,16,325.7,20.4,7.6%
1,2013,J.J. Watt (ARI),65,15,10.5,7,0,4,2,0,16,240.5,15.0,7.6%
1,2012,J.J. Watt (ARI),69,12,20.5,16,0,4,2,0,16,340.3,21.3,7.6%
17,2011,J.J. Watt (ARI),49,7,5.5,4,0,0,2,0,16,147.4,9.2,7.6%
