Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
156,2008,Dewayne Robertson (FA),16,3,1.5,0,0,0,0,0,12,32.4,2.7,0.0%
74,2007,Dewayne Robertson (FA),23,11,0.5,0,0,0,0,0,8,44.9,5.6,0.0%
37,2006,Dewayne Robertson (FA),37,25,2.5,0,0,1,1,0,16,92.7,5.8,0.0%
70,2005,Dewayne Robertson (FA),28,15,3.5,1,0,1,0,0,12,75.4,6.3,0.0%
49,2004,Dewayne Robertson (FA),39,14,3,0,0,1,0,0,16,102.7,6.4,0.0%
85,2003,Dewayne Robertson (FA),34,9,1.5,0,0,0,0,0,15,76.5,5.1,0.0%
