Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
152,2020,Adrian Clayborn (FA),6,6,3.5,1,0,1,0,0,15,40.7,2.7,0.0%
125,2019,Adrian Clayborn (FA),12,6,4,0,0,2,0,0,15,56.8,3.8,0.0%
161,2018,Adrian Clayborn (FA),9,2,2.5,0,0,1,0,0,14,36.6,2.6,0.0%
43,2017,Adrian Clayborn (FA),17,4,9.5,0,0,2,2,1,16,103.7,6.5,0.0%
71,2016,Adrian Clayborn (FA),19,3,4.5,0,0,0,1,1,13,78.8,6.1,0.0%
132,2015,Adrian Clayborn (FA),14,1,3,0,0,0,1,0,16,47.8,3.0,0.0%
261,2014,Adrian Clayborn (FA),1,0,0,0,0,0,0,0,1,4.0,4.0,0.0%
10,2013,Adrian Clayborn (FA),43,21,5.5,1,0,2,0,0,16,157.2,9.8,0.0%
234,2012,Adrian Clayborn (FA),1,1,0,0,0,0,0,0,3,4.8,1.6,0.0%
32,2011,Adrian Clayborn (FA),29,13,7.5,0,0,3,0,0,16,113.1,7.1,0.0%
