Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
62,2021,Lawrence Guy (NE),37,23,1.5,0,0,0,1,0,17,88.3,5.2,4.9%
45,2020,Lawrence Guy (NE),37,20,2,0,0,0,1,0,14,92.8,6.6,4.9%
37,2019,Lawrence Guy (NE),35,26,3,1,1,0,2,0,16,111.5,7.0,4.9%
92,2018,Lawrence Guy (NE),25,34,1,0,0,1,0,0,16,73.8,4.6,4.9%
54,2017,Lawrence Guy (NE),34,24,1,1,0,0,0,0,16,90.0,5.6,4.9%
105,2016,Lawrence Guy (NE),14,14,1,0,0,1,1,0,16,56.4,3.5,4.9%
52,2015,Lawrence Guy (NE),29,17,4.5,1,0,0,0,0,16,96.0,6.0,4.9%
215,2014,Lawrence Guy (NE),2,14,0,1,0,0,1,0,14,19.2,1.4,4.9%
152,2013,Lawrence Guy (NE),12,8,0,4,0,0,0,0,12,35.2,2.9,4.9%
158,2012,Lawrence Guy (NE),12,6,1,0,0,0,0,0,9,31.7,3.5,4.9%
