Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
493,2021,Pernell McPhee (FA),11,3,1,0,0,0,0,0,10,0.0,0.0,0.0%
361,2020,Pernell McPhee (FA),26,8,3,1,0,0,0,0,15,0.0,0.0,0.0%
331,2019,Pernell McPhee (FA),17,2,3,1,0,0,0,0,7,0.0,0.0,0.0%
308,2018,Pernell McPhee (FA),8,3,0,2,0,0,1,0,13,0.0,0.0,0.0%
322,2017,Pernell McPhee (FA),20,1,4,2,0,1,0,0,13,0.0,0.0,0.0%
325,2016,Pernell McPhee (FA),13,3,4,0,0,1,0,0,9,0.0,0.0,0.0%
332,2015,Pernell McPhee (FA),42,11,6,3,1,1,0,0,14,0.0,0.0,0.0%
303,2014,Pernell McPhee (FA),17,10,7.5,4,0,1,0,0,16,0.0,0.0,0.0%
290,2013,Pernell McPhee (FA),13,8,2,1,0,1,0,0,16,0.0,0.0,0.0%
300,2012,Pernell McPhee (FA),18,3,1.5,0,0,0,0,0,12,0.0,0.0,0.0%
316,2011,Pernell McPhee (FA),16,7,6,2,0,1,1,0,16,0.0,0.0,0.0%
