Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
185,2015,Cory Redding (FA),4,1,0,2,1,0,2,1,12,28.8,2.4,0.0%
84,2014,Cory Redding (FA),20,15,3.5,1,0,0,0,0,16,72.1,4.5,0.0%
63,2013,Cory Redding (FA),22,14,4.5,2,0,0,1,0,15,93.8,6.3,0.0%
84,2012,Cory Redding (FA),22,14,2,4,0,0,1,0,14,74.2,5.3,0.0%
43,2011,Cory Redding (FA),29,14,4.5,2,0,0,1,0,15,106.8,7.1,0.0%
43,2010,Cory Redding (FA),31,11,3,4,1,0,0,0,15,98.1,6.5,0.0%
137,2009,Cory Redding (FA),18,2,2,0,0,0,2,0,15,47.1,3.1,0.0%
49,2008,Cory Redding (FA),31,6,3,0,0,0,0,0,13,80.7,6.2,0.0%
39,2007,Cory Redding (FA),27,10,1,1,0,0,2,0,16,61.8,3.9,0.0%
17,2006,Cory Redding (FA),38,10,8,0,0,2,1,0,16,108.8,6.8,0.0%
77,2005,Cory Redding (FA),26,7,1,4,0,1,1,0,16,69.9,4.4,0.0%
57,2004,Cory Redding (FA),34,6,3,0,0,1,2,0,16,94.6,5.9,0.0%
209,2003,Cory Redding (FA),6,1,0,1,0,0,0,0,4,13.8,3.5,0.0%
