Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
335,2017,Kendall Langford (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
190,2016,Kendall Langford (FA),8,2,0,2,0,0,1,0,7,25.6,3.7,0.0%
39,2015,Kendall Langford (FA),23,15,7,3,0,0,0,0,16,103.7,6.5,0.0%
170,2014,Kendall Langford (FA),17,8,1,0,0,0,0,0,16,38.2,2.4,0.0%
31,2013,Kendall Langford (FA),36,13,5,4,0,0,0,0,16,117.5,7.3,0.0%
106,2012,Kendall Langford (FA),18,9,2,2,0,0,0,0,16,54.8,3.4,0.0%
167,2011,Kendall Langford (FA),15,5,0,1,0,1,0,0,16,32.0,2.0,0.0%
42,2010,Kendall Langford (FA),33,14,3,4,0,2,0,0,16,101.1,6.3,0.0%
74,2009,Kendall Langford (FA),33,10,2.5,1,0,1,0,0,16,80.3,5.0,0.0%
67,2008,Kendall Langford (FA),25,6,2,4,0,0,0,0,16,71.3,4.5,0.0%
